paper_id,organism,year,journal,query_source,explicit_reason_found,hallucination_free,null_reason,claim,category,subcategory,supporting_quote,quote_match_score,hallucination_risk,cluster_id,cluster_probability,umap_x,umap_y
35583738,B. subtilis,2022,Methods Mol Biol,bacillus_model_organism,True,True,,easily grown under laboratory conditions,technical,ease_of_cultivation,it is easily grown under laboratory conditions,1.0,False,3,0.9015077072564848,5.939689,5.168034
35583738,B. subtilis,2022,Methods Mol Biol,bacillus_model_organism,True,True,,rapid doubling time,biological,growth_rate,it has a rapid doubling time,1.0,False,3,0.868117918740784,5.155273,4.6780663
35583738,B. subtilis,2022,Methods Mol Biol,bacillus_model_organism,True,True,,relatively inexpensive to maintain,economic,cost_efficiency,it is relatively inexpensive to maintain,1.0,False,3,0.8322193152523577,6.0895734,4.779049
35583738,B. subtilis,2022,Methods Mol Biol,bacillus_model_organism,True,True,,nonpathogenic,biological,safety_nonpathogenic,it is nonpathogenic,1.0,False,-1,0.0,13.881249,3.2585955
35392905,B. subtilis,2022,Microb Cell Fact,bacillus_model_organism,True,True,,B. subtilis W168 is the best-characterized Gram-positive model organism with powerful genetics and many industrial advantages,technical,genetics,by far best-characterized Gram-positive model organism with powerful genetics and many advantages in industrial use,1.0,False,0,1.0,11.991998,7.517686
35350626,B. subtilis,2022,Front Microbiol,bacillus_model_organism,True,True,,It is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,1,1.0,14.55114,7.809554
35317552,B. subtilis,2022,ACS Infect Dis,bacillus_model_organism,True,True,,B. subtilis was used as a model organism for testing in vitro activity,biological,model_organism,"against a model organism, Bacillus subtilis",1.0,False,0,0.7848331282178841,11.177999,6.9154677
35311566,B. subtilis,2022,Microbiol Spectr,bacillus_model_organism,True,True,,Bacillus subtilis is used because it is a Gram‑positive model organism,biological,model_organism,"Gram‑positive model organism, Bacillus subtilis",0.957,False,0,1.0,12.366781,7.060788
35130724,B. subtilis,2021,mBio,bacillus_model_organism,True,True,,Bacillus subtilis is used because it is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,0,1.0,12.423465,7.046086
35127130,B. subtilis,2022,Microsyst Nanoeng,bacillus_model_organism,True,True,,It is widely used as a model organism and an industrial workhorse.,biological,model_organism,has been widely used as a model organism and an industrial workhorse,1.0,False,3,1.0,8.301052,3.4297845
35127130,B. subtilis,2022,Microsyst Nanoeng,bacillus_model_organism,True,True,,Uniform length is important for basic biological studies and efficient industrial applications.,biological,uniform_length_importance,The ability to prepare B. subtilis populations with a uniform length is important for basic biological studies and efficient industrial applications,1.0,False,3,0.9619963074921709,7.6484017,2.7047572
35056900,B. subtilis,2021,Pharmaceutics,bacillus_model_organism,True,True,,used as a model organism,biological,model_organism,model organism Bacillus subtilis,1.0,False,3,1.0,7.8995237,3.4140694
34664671,B. subtilis,2022,Nucleic Acids Res,bacillus_model_organism,True,True,,It is a Gram-positive model bacterium,biological,model_organism,Gram-positive model bacterium,1.0,False,1,0.8602350253725687,14.521116,7.7053213
34664671,B. subtilis,2022,Nucleic Acids Res,bacillus_model_organism,True,True,,It has extensive documented annotation,biological,extensive_annotation,with extensive documented annotation,1.0,False,3,1.0,6.403015,3.3896503
34630350,B. subtilis,2021,Front Microbiol,bacillus_model_organism,True,True,,Bacillus subtilis is used because it is a model organism,technical,model_organism,the model organism Bacillus subtilis,1.0,False,0,0.7532179157878469,11.251516,6.9439406
34576762,B. subtilis,2021,Microorganisms,bacillus_model_organism,True,True,,B. subtilis is an important Gram-positive model organism,biological,model_organism,important Gram-positive model organism,1.0,False,0,1.0,12.033685,7.5671334
34576222,B. subtilis,2021,Int J Mol Sci,bacillus_model_organism,True,True,,B. subtilis is a spore-forming Gram‑positive model organism that can be used to generate persister cells,biological,spore_forming,the spore forming Gram-positive model organism Bacillus subtilis can be used to generate persister cells,1.0,False,0,1.0,11.81481,6.7551637
34523974,B. subtilis,2021,Microbiol Spectr,bacillus_model_organism,True,True,,B. subtilis is a well‑characterized Gram‑positive model organism and a popular platform for biotechnology,biological,model_organism,Bacillus subtilis is a well-characterized Gram-positive model organism and a popular platform for biotechnology.,1.0,False,0,1.0,11.918148,7.5030503
34100162,B. subtilis,2021,Arch Virol,bacillus_model_organism,True,True,,B. subtilis is used because it is a Gram‑positive model organism,biological,model_system,Gram-positive model organism Bacillus subtilis 168,1.0,False,0,1.0,12.406271,7.000788
33907196,B. subtilis,2021,Nat Commun,bacillus_model_organism,True,True,,It is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,1,1.0,14.591213,7.850045
33705913,B. subtilis,2021,Biotechnol Adv,bacillus_model_organism,True,True,,Bacillus subtilis is an industrial model organism and a promising candidate for AEF,technical,industrial_model_organism,potential of the industrial model-organism Bacillus subtilis as a promising candidate for AEF,1.0,False,0,1.0,11.398333,7.2804246
33610132,B. subtilis,2021,J Chromatogr A,bacillus_model_organism,True,True,,chosen because of its attributed probiotic activity,biological,probiotic_activity,The increasing interest in these bacteria is driven by their attributed probiotic activity.,1.0,False,-1,0.0,11.915251,4.5602794
33398628,B. subtilis,2021,Biomol NMR Assign,bacillus_model_organism,True,True,,B. subtilis is a Gram‑positive model organism that possesses seven ECF sigma factors,biological,model_organism,Gram-positive model organism Bacillus subtilis (B. subtilis) has seven ECF sigma factors,1.0,False,0,1.0,12.04621,7.500257
32881708,B. subtilis,2020,Biol Chem,bacillus_model_organism,True,True,,Bacillus subtilis is used because it is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,0,1.0,12.430201,7.053815
32699122,B. subtilis,2020,mSphere,bacillus_model_organism,True,True,,"B. subtilis is a rod-shaped Gram-positive model organism, making it suitable for studying cell shape and division factors.",biological,model_organism,Bacillus subtilis is a rod-shaped Gram-positive model organism.,1.0,False,0,1.0,12.051879,7.577237
32670258,B. subtilis,2020,Front Microbiol,bacillus_model_organism,True,True,,well characterized non-halophile model organism,biological,well_characterized,a well characterized non-halophile model organism,1.0,False,3,1.0,7.1172495,4.3953567
32574537,B. subtilis,2020,J R Soc Interface,bacillus_model_organism,True,True,,It is a canonical Gram‑positive bacterium widely used as a model for studying collective surface migration.,biological,model_organism,The canonical Gram-positive bacterium Bacillus subtilis is a model organism for the study of collective migration over surfaces,1.0,False,-1,0.0,13.677369,1.7544608
32393519,B. subtilis,2020,J Bacteriol,bacillus_model_organism,True,True,,chosen because it is a model organism for bacterial biofilm formation,biological,model_organism,"Bacillus subtilis, a model organism for bacterial biofilm formation",1.0,False,0,0.8174655450591102,12.308294,5.5823507
32391747,B. subtilis,2020,Microbiology (Reading),bacillus_model_organism,True,True,,It is the best studied Gram‑positive model organism,historical,model_precedence,Bacillus subtilis is the best studied model organism of the Gram-positive lineage,1.0,False,1,1.0,14.448955,7.697147
32391747,B. subtilis,2020,Microbiology (Reading),bacillus_model_organism,True,True,,It is naturally transformable with a powerful genetic toolbox,technical,genetic_toolbox,It is naturally transformable and has an extremely powerful genetic toolbox,1.0,False,3,1.0,5.2029176,4.7281394
32391747,B. subtilis,2020,Microbiology (Reading),bacillus_model_organism,True,True,,It grows quickly and is easy to cultivate,biological,growth_rate,It is fast growing and easy to cultivate,1.0,False,3,0.9247087694429168,5.890557,5.1357403
32391747,B. subtilis,2020,Microbiology (Reading),bacillus_model_organism,True,True,,It is an important industrial organism for protein secretion and chemical production,economic,industrial_production,"It is an important industrial organism, being proficient at secreting proteins and making small fine chemicals",1.0,False,3,0.8345197051879925,9.281263,3.1563237
32391747,B. subtilis,2020,Microbiology (Reading),bacillus_model_organism,True,True,,It serves as a model system for biofilm research,biological,biofilm_study,It has been an important model system for studying biofilms,1.0,False,0,0.7949356566004089,12.258124,5.561122
32391747,B. subtilis,2020,Microbiology (Reading),bacillus_model_organism,True,True,,Its ability to form endospores enables studies of cellular development,biological,sporulation,"Finally, it makes endospores, which have provided an exceptionally fruitful system for studying various central problems of cellular development",1.0,False,0,0.9093795209088031,11.656,6.459182
32117169,B. subtilis,2020,Front Microbiol,bacillus_model_organism,True,True,,"B. subtilis naturally produces a variety of antimicrobial peptides, making it suitable for studying AMPs",biological,natural_antimicrobial_peptide_production,naturally produces a variety of antimicrobial peptides (AMPs),1.0,False,0,1.0,11.874761,7.1321063
32077487,B. subtilis,2020,Biotechnol Bioeng,bacillus_model_organism,True,True,,B. subtilis is used because it is a Gram‑positive model organism,biological,model_organism,Gram‑positive model organism Bacillus subtilis,0.957,False,0,1.0,12.389017,7.0131845
31493408,B. subtilis,2020,J Mol Biol,bacillus_model_organism,True,True,,It is widely used as a model to study biofilm regulatory networks.,biological,biofilm_regulation,has become a model organism for studying regulatory networks directing biofilm formation,1.0,False,0,0.8174655450591102,12.26733,5.5378757
31470088,B. subtilis,2019,Anaerobe,bacillus_model_organism,True,True,,B. subtilis is used because prior studies have shown the importance of the DMP and Q:AH machineries in engulfment,biological,engulfment_mechanism,studies in the model organism Bacillus subtilis have demonstrated the importance of the DMP and Q:AH machineries in engulfment,1.0,False,0,1.0,12.420701,6.961527
31356641,B. subtilis,2019,PLoS One,bacillus_model_organism,True,True,,forms endospores with biotechnological applications,biological,spore_formation,is able to form endospores which have a variety of biotechnological applications,1.0,False,0,0.8206517816039132,11.666496,6.5065026
31356641,B. subtilis,2019,PLoS One,bacillus_model_organism,True,True,,serves as a model organism for cellular differentiation processes,biological,cellular_differentiation,"Due to this ability, B. subtilis is as well a model organism for cellular differentiation processes",1.0,False,3,1.0,7.579019,2.825613
31235516,B. subtilis,2019,J Bacteriol,bacillus_model_organism,True,True,,B. subtilis is used because it is the model organism for sporulation,biological,model_organism,"In the model organism for sporulation, Bacillus subtilis",1.0,False,0,1.0,11.638925,6.7113338
31219564,B. subtilis,2019,Database (Oxford),bacillus_model_organism,True,True,,Bacillus subtilis 168 is a widely studied bacterial strain,technical,model_selection,"another widely studied bacterial strain, Bacillus subtilis 168",1.0,False,0,1.0,11.806558,7.2478046
31138629,B. subtilis,2019,J Bacteriol,bacillus_model_organism,True,True,,B. subtilis is used because it serves as a model system for studying population heterogeneity,biological,population_heterogeneity,Bacillus subtilis is a model system for studying population heterogeneity,1.0,False,0,0.6974788349862329,12.073946,6.1194844
31061098,B. subtilis,2019,J Biol Chem,bacillus_model_organism,True,True,,B. subtilis is used as a model organism because c-di-AMP is essential for controlling potassium uptake in it,biological,model_organism,c-di-AMP has been identified as being essential for controlling potassium uptake in the model organism Bacillus subtilis,1.0,False,0,0.9155132747547705,12.095721,6.8567924
31003868,B. subtilis,2019,Mol Cell,bacillus_model_organism,True,True,,chosen because it is a Gram-positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,1,0.4934365664123815,14.168197,7.5114965
30955044,B. subtilis,2019,Curr Microbiol,bacillus_model_organism,True,True,,B. subtilis provides known consensus promoter sequences for comparison,biological,reference_sequences,its perfect promotor sequence in comparison to the known consensus sequences of the Gram-positive model organism Bacillus subtilis,1.0,False,0,1.0,11.773212,6.9456162
30820257,B. subtilis,2019,J Genomics,bacillus_model_organism,True,True,,B. subtilis is the best characterized model organism for endospore formation,biological,endospore_formation,it is the best characterized model organism for endospore formation,1.0,False,0,1.0,11.754193,6.672708
30820257,B. subtilis,2019,J Genomics,bacillus_model_organism,True,True,,B. subtilis can withstand environmental stress and synthesize beneficial compounds,biological,stress_resistance,"It has the ability to withstand environmental stress, and synthesize beneficial compounds",1.0,False,0,1.0,11.809232,7.163629
30718304,B. subtilis,2019,J Bacteriol,bacillus_model_organism,True,True,,B. subtilis is a well-studied model organism for biofilm formation,biological,model_organism,Bacillus subtilis has been studied as a model organism for biofilm formation.,1.0,False,0,0.8148494568538978,12.241414,5.8738313
30669044,B. subtilis,2019,Sci Total Environ,bacillus_model_organism,True,True,,to elucidate molecular interactions between bacteria and silver,biological,model_organism,Bacillus subtilis has been used as model organism to elucidate the molecular interactions between this class of bacteria and different forms of silver,1.0,False,0,0.6399651943433077,12.718357,6.9162188
30660908,B. subtilis,2019,Chemosphere,bacillus_model_organism,True,True,,B. subtilis naturally produces lipopeptide biosurfactants,biological,natural_product_source,Lipopeptides are biosurfactants naturally produced by Bacillus subtilis,1.0,False,0,0.8108368537978505,11.867277,7.09956
30467398,B. subtilis,2018,Sci Rep,bacillus_model_organism,True,True,,widely used in basic research and biotechnology,biological,research_utility,widely used in basic research and biotechnology,1.0,False,3,1.0,8.893401,3.430821
30467398,B. subtilis,2018,Sci Rep,bacillus_model_organism,True,True,,one of the best-characterized bacterial model organism,biological,model_characterization,one of the best-characterized bacterial model organism,1.0,False,11,0.7296130511163499,11.808562,-0.6049895
30431188,B. subtilis,2019,Mol Microbiol,bacillus_model_organism,True,True,,Bacillus subtilis is used because it is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,0,1.0,12.4212,7.0365067
30289268,B. subtilis,2018,Astrobiology,bacillus_model_organism,True,True,,B. subtilis is used as a biodosimetry strain and space microbiology model organism,biological,model_organism,the biodosimetry strain and space microbiology model organism Bacillus subtilis,1.0,False,0,0.7445810998071728,11.243794,6.890543
30265683,B. subtilis,2018,PLoS One,bacillus_model_organism,True,True,,"B. subtilis is a model organism for studies of sporulation, motility, cell signaling, and multicellular development (biofilm formation)",biological,model_organism,"Bacillus subtilis is a model organism for studies of sporulation, motility, cell signaling, and multicellular development (or biofilm formation).",1.0,False,0,0.9165408258624321,12.052065,6.3999834
30203131,B. subtilis,2018,World J Microbiol Biotechnol,bacillus_model_organism,True,True,,considered an ideal model organism and robust host for studying basic mechanisms,biological,basic_mechanisms_study,"this bacterium has been intensively considered to be an ideal model organism and a robust host to study several basic mechanisms, such as metabolism, gene regulation, bacterial differentiation",1.0,False,3,1.0,7.3982315,2.9926414
30203131,B. subtilis,2018,World J Microbiol Biotechnol,bacillus_model_organism,True,True,,offers advantages for heterologous protein secretion over Gram‑negative hosts,technical,protein_secretion_advantage,"B. subtilis can non-specifically secrete recombinant proteins using various signal peptides, it has tremendous advantages over Gram-negative bacterial hosts",1.0,False,6,0.6203180778955161,10.64667,2.9900312
30203131,B. subtilis,2018,World J Microbiol Biotechnol,bacillus_model_organism,True,True,,widely used for industrial production of enzymes and bioactive molecules,economic,industrial_enzyme_production,"application for industrial purposes, such as heterologous protein expression and the overproduction of an array of bioactive molecules",1.0,False,3,1.0,9.017576,3.501002
30092237,B. subtilis,2018,J Biotechnol,bacillus_model_organism,True,True,,It is a well‑known model organism,biological,model_system,Bacillus subtilis is well known as both a model organism,1.0,False,3,1.0,6.9116955,4.3996124
30092237,B. subtilis,2018,J Biotechnol,bacillus_model_organism,True,True,,It serves as a microbial cell factory,economic,industrial_production,as a microbial cell factory,1.0,False,3,0.9819036801165212,8.595405,3.593554
30092237,B. subtilis,2018,J Biotechnol,bacillus_model_organism,True,True,,Simple and scarless gene modification is desirable for research and industrial use,technical,genetic_engineering,Simple and scarless gene modification is a desirable tool for basic research and industrial applications of B. subtilis,1.0,False,3,1.0,5.3112383,4.8526883
29914988,B. subtilis,2018,J Bacteriol,bacillus_model_organism,True,True,,B. subtilis is an industrially important model organism,economic,industrial_importance,industrially important model organism B. subtilis,1.0,False,0,1.0,11.407628,7.298031
29734705,B. subtilis,2018,Viruses,bacillus_model_organism,True,True,,B. subtilis is a non‑pathogenic surrogate for harmful Bacillus species,biological,non_pathogenic_surrogate,"The model organism B. subtilis represents a non-pathogenic surrogate of its harmful relatives, such as Bacillus anthracis or Bacillus cereus.",1.0,False,0,1.0,11.990318,7.558833
29734705,B. subtilis,2018,Viruses,bacillus_model_organism,True,True,,"The prophage‑free, super‑competent B. subtilis TS01 strain enables easy and fast construct introduction",technical,high_competence,The employment of the prophage-free and super-competent B. subtilis TS01 strain enables an easy and fast introduction of specific constructs for in vivo phage mutagenesis.,1.0,False,0,0.9818435638587099,11.739188,7.1163454
28993557,B. subtilis,2018,Genes Genet Syst,bacillus_model_organism,True,True,,B. subtilis is used because it is a model organism for Gram‑positive bacteria,biological,model_organism,a model organism for the Gram-positive bacteria,1.0,False,0,1.0,12.454384,6.9302864
28748186,B. subtilis,2017,Front Mol Biosci,bacillus_model_organism,True,True,,It is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,1,1.0,14.56463,7.8235273
28660361,B. subtilis,2017,Extremophiles,bacillus_model_organism,True,True,,Bacillus subtilis provides the sacB gene used as a counterselectable marker,technical,counterselection_marker,sacB gene from Bacillus subtilis as the counterselectable marker,1.0,False,0,1.0,12.3621645,6.9851494
28577219,B. subtilis,2018,Curr Genet,bacillus_model_organism,True,True,,B. subtilis is used because cell division and sporulation are among the best studied processes in this model organism,biological,well_studied_processes,Cell division and sporulation constitute two of the best studied processes in the model organism Bacillus subtilis,1.0,False,0,1.0,11.716931,6.7097645
28435840,B. subtilis,2017,Microb Cell,bacillus_model_organism,True,True,,B. subtilis is a spore-forming probiotic bacterium,biological,spore_forming,we used the spore-forming probiotic bacterium Bacillus subtilis,1.0,False,0,1.0,11.829864,6.8313427
28420751,B. subtilis,2017,Sci Signal,bacillus_model_organism,True,True,,B. subtilis is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,0,1.0,12.065516,7.5811033
28271471,B. subtilis,2017,Subcell Biochem,bacillus_model_organism,True,True,,Bacillus subtilis is a well‑studied Gram‑positive model organism for stressosome research,biological,well_studied_model,has been studied most extensively in the Gram-positive model organism Bacillus subtilis,1.0,False,0,1.0,11.978651,7.5256147
28189581,B. subtilis,2017,Cell Syst,bacillus_model_organism,True,True,,B. subtilis is a Gram-positive model organism,biological,model_organism,"Gram-positive model organism, Bacillus subtilis",1.0,False,0,1.0,12.085016,7.62916
28104400,B. subtilis,2017,Biochem Biophys Res Commun,bacillus_model_organism,True,True,,Bacillus subtilis is a well‑studied model organism and a close relative of Bacillus licheniformis,biological,model_organism,a close relative to the well‑studied model organism Bacillus subtilis,0.957,False,0,1.0,11.54554,7.271383
27981237,B. subtilis,2016,mSphere,bacillus_model_organism,True,True,,B. subtilis is used as a model organism for comparison of spore germination events,biological,model_organism,"compared to the events during B. subtilis spore germination, a model organism",1.0,False,0,1.0,11.671105,6.6113157
27708634,B. subtilis,2016,Front Microbiol,bacillus_model_organism,True,True,,It is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,1,1.0,14.562833,7.8283668
27697563,B. subtilis,2016,Metab Eng,bacillus_model_organism,True,True,,B. subtilis is an established model organism of industrial importance,biological,model_organism,is an established model organism of industrial importance,1.0,False,0,1.0,11.398426,7.3286963
27344142,B. subtilis,2017,Curr Genet,bacillus_model_organism,True,True,,B. subtilis is a well‑understood Gram‑positive model organism,biological,well_characterized,The underlying signaling network is particularly well understood in the Gram‑positive model organism Bacillus subtilis.,0.958,False,0,1.0,12.039438,7.608798
27283304,B. subtilis,2016,Methods Mol Biol,bacillus_model_organism,True,True,,It is a gram‑positive model organism,biological,model_organism,gram-positive model organism Bacillus subtilis,1.0,False,1,1.0,14.534094,7.793863
27234229,B. subtilis,2016,Environ Microbiol,bacillus_model_organism,True,True,,B. subtilis was chosen because it is a well‑studied model organism,technical,model_organism,well‑studied model organism Bacillus subtilis 168,0.959,False,0,1.0,11.518822,7.1966114
27227299,B. subtilis,2016,Microbiol Spectr,bacillus_model_organism,True,True,,chosen because of the relatively well-developed basis of knowledge in B. subtilis,historical,existing_knowledge,relatively well-developed basis of knowledge in B. subtilis,1.0,False,0,1.0,11.564285,7.179742
27056236,B. subtilis,2016,Genome Announc,bacillus_model_organism,True,True,,to study cellular and molecular processes,biological,cellular_and_molecular_processes,used as a model organism to study cellular and molecular processes,1.0,False,3,1.0,7.0030165,2.437044
27056236,B. subtilis,2016,Genome Announc,bacillus_model_organism,True,True,,historically used to study suppressor mutations and phage biology,biological,suppressor_mutations_and_phage_biology,"CU1050 has historically been used to study suppressor mutations and phage biology, especially the lysogenic phage SPbeta",1.0,False,-1,0.0,12.450706,3.0042174
26883633,B. subtilis,2016,Nucleic Acids Res,bacillus_model_organism,True,True,,"B. subtilis is a Gram‑positive model organism where RNase III and RNase J1 are not essential, enabling the global analysis of RNA ends",biological,gene essentiality,"The recent findings that the narrow-specificity endoribonuclease RNase III and the 5' exonuclease RNase J1 are not essential in the Gram-positive model organism,Bacillus subtilis, facilitated a global analysis",1.0,False,0,1.0,12.161679,7.2910075
26841717,B. subtilis,2016,Sci Rep,bacillus_model_organism,True,True,,It is a model organism of Gram‑positive bacteria,biological,model_organism,model organism of Gram-positive bacteria,1.0,False,1,1.0,14.457224,7.7297997
26841717,B. subtilis,2016,Sci Rep,bacillus_model_organism,True,True,,It is aerobic and endospore‑forming,biological,physiological_traits,"aerobic, endospore-forming",1.0,False,0,0.7257447941712586,11.751543,6.4142413
26841717,B. subtilis,2016,Sci Rep,bacillus_model_organism,True,True,,It is capable of forming vanillin during ferulic acid bioconversion,biological,metabolic_capability,capable to form vanillin during ferulic acid biconversion,0.965,False,-1,0.0,10.194084,3.2716422
26159522,B. subtilis,2015,Genome Announc,bacillus_model_organism,True,True,,It is the most widely studied Gram‑positive model organism,technical,model_organism_popularity,most widely studied Gram-positive model organism,1.0,False,1,1.0,14.406907,7.663409
26159522,B. subtilis,2015,Genome Announc,bacillus_model_organism,True,True,,"It is abundant in diverse environments, especially soils and gastrointestinal tracts",biological,environmental_abundance,found in a wide variety of environments and is particularly abundant in soils and in the gastrointestinal tracts of ruminants and humans,1.0,False,7,0.6406311137230793,13.188696,2.7511053
26085951,B. subtilis,2015,Acta Naturae,bacillus_model_organism,True,True,,B. subtilis is widely used as a model organism for studying biofilm formation,biological,model_organism,The gram-positive bacterium Bacillus subtilis is widely used as a model organism for studying biofilm formation.,1.0,False,0,0.8174655450591102,12.247387,5.8268027
25917906,B. subtilis,2015,J Bacteriol,bacillus_model_organism,True,True,,B. subtilis is used because spore germination has largely been studied in it,historical,previous_studies,has largely been studied in the model organism Bacillus subtilis,1.0,False,0,1.0,11.680337,6.565652
25807046,B. subtilis,2015,Sci Rep,bacillus_model_organism,True,True,,B. subtilis is used because it is a model organism,biological,model_system,model organism B. subtilis,1.0,False,0,0.662508673231699,11.268465,6.8835115
31930158,B. subtilis,2015,Bio Protoc,bacillus_model_organism,True,True,,B. subtilis was used as a Gram‑positive model organism to differentiate naturally produced MVs from vesicles that form spontaneously,biological,model_organism,"the Gram-positive model organism, Bacillus subtilis (B. subtilis)",1.0,False,0,1.0,12.432953,6.9822454
25652599,B. subtilis,2015,Anaerobe,bacillus_model_organism,True,True,,Bacillus subtilis is used because it is a spore-forming model organism,biological,model_organism,"Bacillus subtilis, a spore-forming model organism",1.0,False,0,1.0,11.665023,6.6126795
25547840,B. subtilis,2015,Appl Microbiol Biotechnol,bacillus_model_organism,True,True,,B. subtilis is extensively studied and its competence has proven successful for genetic manipulation,biological,genetic_manipulation_success,"Extensively studied in the Gram-positive model organism Bacillus subtilis genetic competence has indeed proven successful for genetic manipulation aiming at enhancement of handling, yield, and biosafety.",1.0,False,0,1.0,11.732985,7.170664
25485075,B. subtilis,2014,Interface Focus,bacillus_model_organism,True,True,,Bacillus subtilis was chosen because it is a model organism,biological,model_organism,model organism Bacillus subtilis,1.0,False,0,0.8152116638304502,11.26263,7.012468
25340815,B. subtilis,2014,PLoS Genet,bacillus_model_organism,True,True,,B. subtilis was chosen because it serves as a model organism for studying DNA replication regulation,biological,model_system,model organism Bacillus subtilis,1.0,False,0,0.867075316201279,11.482399,6.6571355
25335695,B. subtilis,2015,J Antibiot (Tokyo),bacillus_model_organism,True,True,,It is a non‑pathogenic Gram‑positive bacterium widely used to study biofilm formation.,biological,model_organism,"Bacillus subtilis, a non-pathogenic Gram-positive bacterium, is widely used as a model organism for studying biofilm formation.",1.0,False,0,0.8174655450591102,12.303005,5.7160892
25278935,B. subtilis,2014,Front Microbiol,bacillus_model_organism,True,True,,Bacillus subtilis was selected because it is a firmicute model organism,biological,model_organism,firmicute model organism Bacillus subtilis,1.0,False,0,0.9701212164556988,11.370961,7.054022
25038633,B. subtilis,2014,J Mol Model,bacillus_model_organism,True,True,,It is a well-known biofilm-forming organism and serves as a model for Bacillus species,biological,model_organism,"Bacillus subtilis is one of the well-known biofilm-forming organisms associated with plants, animals, and also used as a model organism for all Bacillus sp.",1.0,False,0,0.8174655450591102,12.227461,5.8598113
25001169,B. subtilis,2014,J Integr Bioinform,bacillus_model_organism,True,True,,B. subtilis is a well‑studied organism that enables transfer of existing knowledge to closely related species,biological,knowledge_transfer,transfer of existing knowledge from well‑studied organisms to closely‑related organisms,0.954,False,0,1.0,11.7347975,7.2070417
24801271,B. subtilis,2014,Int J Food Microbiol,bacillus_model_organism,True,True,,B. subtilis is used because its biofilm mechanisms are well‑characterized,biological,model_organism,much is known about the mechanism by which the model organism Bacillus subtilis forms biofilms in laboratory mediums in vitro,1.0,False,0,0.8174655450591102,12.229524,5.9737587
24771632,B. subtilis,2014,J Basic Microbiol,bacillus_model_organism,True,True,,B. subtilis is used because it exemplifies how distinct signals activate sensor proteins that integrate environmental cues into global regulators of biofilm formation,biological,signal_integration,"The Gram-positive model organism, Bacillus subtilis is a superb example to illustrate how distinct signals activate sensor proteins that integrate the environmental signals towards global regulators related to biofilm formation.",1.0,False,0,0.725953041380104,12.246052,6.0182414
24696501,B. subtilis,2014,Mol Cell Proteomics,bacillus_model_organism,True,True,,It is a Gram‑positive model organism,biological,model_organism,Gram-positive model organism Bacillus subtilis,1.0,False,1,1.0,14.531723,7.7909055
26105826,B. subtilis,2014,Microbiol Spectr,bacillus_model_organism,True,True,,availability of a complete genome sequence made B. subtilis a primary model for genomic studies of sporulation,technical,genome_sequence_availability,"In 1997, the release of the full genome sequence for B. subtilis strain 168 marked the beginning of the genomic era for the study of spore formation (sporulation).",1.0,False,0,1.0,11.7502575,6.860749
24676422,B. subtilis,2014,PLoS One,bacillus_model_organism,True,True,,"Molecular studies in E. faecalis are challenging, prompting use of a more tractable host",technical,experimental_difficulty,"Because molecular studies in this bacterium can be challenging, we aimed at exploiting the genetically highly tractable Gram-positive model organism Bacillus subtilis as a heterologous host.",1.0,False,-1,0.0,11.676763,0.274676
24676422,B. subtilis,2014,PLoS One,bacillus_model_organism,True,True,,"B. subtilis is genetically highly tractable, making it suitable as a heterologous host",technical,genetic_tractability,genetically highly tractable Gram-positive model organism Bacillus subtilis,1.0,False,0,1.0,11.660476,7.271548
24676422,B. subtilis,2014,PLoS One,bacillus_model_organism,True,True,,B. subtilis allows careful adjustment of expression levels and genetic background required for full functionality of introduced regulators,technical,expression_control,"Importantly, B. subtilis facilitates the careful adjustment of expression levels and genetic background required for full functionality of the introduced regulators.",1.0,False,0,0.998326348579667,11.996701,7.0152216
24528673,B. subtilis,2014,Microb Cell Fact,bacillus_model_organism,True,True,,B. subtilis is a model organism and considered a cell factory,biological,model_organism,strain was identified as Bacillus subtilis - revealing yet another activity in a strain of the model organism that is considered to be a cell factory,1.0,False,0,1.0,11.462803,7.4095693
24390483,B. subtilis,2014,Mol Cell Proteomics,bacillus_model_organism,True,True,,"Bacillus subtilis is a well‑studied model organism, making it an excellent candidate for the study",technical,model_organism_intensity,An excellent candidate to study these questions is the Gram‑positive bacterium Bacillus subtilis,0.958,False,0,1.0,11.500397,7.339289
24390483,B. subtilis,2014,Mol Cell Proteomics,bacillus_model_organism,True,True,,"It has extensive research and industrial applications, supporting its use as a model",economic,research_and_industrial_applications,one of the most intensively investigated bacterial model organism with both research and industrial applications,1.0,False,3,0.9947932268667777,8.197603,3.0250747
