paper_id,organism,year,journal,query_source,explicit_reason_found,hallucination_free,null_reason,claim,category,subcategory,supporting_quote,quote_match_score,hallucination_risk
23831759,S. cerevisiae,2013,Nat Chem Biol,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is provided in the abstract.,,,,,,
23827255,S. cerevisiae,2013,Biochim Biophys Acta,yeast_model_organism,False,True,explanation,,,,,,
23808805,S. cerevisiae,2014,J Enzyme Inhib Med Chem,yeast_model_organism,True,True,,S. cerevisiae is useful for detecting antifungals with a novel mechanism of action,biological,antifungal_screening,The model organism S. cerevisiae and this particular enzyme may be useful for detecting antifungals with a novel mechanism of action compared to the classical azole drugs to which significant drug resistance emerged.,1.0,False
23768249,S. cerevisiae,2013,BMC Genomics,yeast_model_organism,False,True,The abstract does not provide any explicit statement explaining why the authors selected S. cerevisiae as their model microorganism.,,,,,,
23751184,S. cerevisiae,2013,Cold Spring Harb Perspect Biol,yeast_model_organism,True,True,,"The pathway is highly conserved, so the authors use S. cerevisiae as a model organism.",biological,conserved_pathway,Based on the highly conserved nature of this pathway we concentrate on the mechanisms in the eukaryotic model organism Saccharomyces cerevisiae.,1.0,False
23749448,S. cerevisiae,2013,G3 (Bethesda),yeast_model_organism,True,True,,extensive synteny with the S. cerevisiae genome,biological,genomic_synteny,"revealed extensive synteny with the Saccharomyces cerevisiae genome, leading us to use it as a model organism",1.0,False
23733847,S. cerevisiae,2013,Genetics,yeast_model_organism,True,True,,S. cerevisiae is used because it is a model organism with a comprehensive mutant collection that enables functional genomic research.,biological,model_organism,"Such a set was produced for the yeast, Saccharomyces cerevisiae ... enables this model eukaryote to continue at the forefront of research in modern biology.",0.673,False
23719914,S. cerevisiae,2013,Methods Mol Biol,yeast_model_organism,True,True,,provides important general insights into basic cellular mechanisms of protein misfolding,biological,mechanistic_insights,has provided important general insights into the basic cellular mechanisms underlying protein misfolding.,1.0,False
23719914,S. cerevisiae,2013,Methods Mol Biol,yeast_model_organism,True,True,,enables identification of cellular factors that modulate toxicity and aggregation of polyglutamine proteins,biological,factor_identification,experiments in yeast have identified cellular factors that modulate the toxicity and the aggregation associated with polyglutamine expansion proteins.,1.0,False
23719914,S. cerevisiae,2013,Methods Mol Biol,yeast_model_organism,True,True,,features discovered in yeast are highly relevant to other model organisms and human pathology,biological,cross_species_relevance,many features discovered in yeast have been proven to be highly relevant in other model organisms and in human pathology.,1.0,False
23667093,S. cerevisiae,2013,Postepy Hig Med Dosw (Online),yeast_model_organism,True,True,,It is an excellent model for studying transcriptional regulation of metabolic processes in other eukaryotic cells.,biological,model_organism,Saccharomyces cerevisiae is an excellent model organism for studies of transcriptional regulation of metabolic processes in other eukaryotic cells including human cells.,1.0,False
23626672,S. cerevisiae,2013,PLoS One,yeast_model_organism,False,True,no explicit justification provided,,,,,,
23623749,S. cerevisiae,2013,Cell Metab,yeast_model_organism,False,True,no explicit reason provided in abstract,,,,,,
23602331,S. cerevisiae,2013,Curr Opin Genet Dev,yeast_model_organism,True,True,,It is a well‑studied model organism,biological,well_studied,well‑studied model organism,0.963,False
23601651,S. cerevisiae,2013,Chem Biol,yeast_model_organism,False,True,The abstract does not state any explicit reason for choosing Saccharomyces cerevisiae as the model organism.,,,,,,
23583305,S. cerevisiae,2013,Biochim Biophys Acta,yeast_model_organism,False,True,explanation,,,,,,
23520547,S. cerevisiae,2013,PLoS One,yeast_model_organism,True,True,,to dissect the mechanism underlying the action of curcumin,technical,mechanistic_dissection,we have used yeast as a model organism to dissect the mechanism underlying the action of curcumin,1.0,False
23513193,S. cerevisiae,2013,Acta Biochim Pol,yeast_model_organism,False,True,The abstract does not contain any explicit statement explaining why S. cerevisiae was chosen as the model organism.,,,,,,
23487186,S. cerevisiae,2013,Database (Oxford),yeast_model_organism,True,True,,"It was the first eukaryotic genome sequenced, establishing it as a model organism",historical,first_genome_sequence,The first completed eukaryotic genome sequence was that of the yeast Saccharomyces cerevisiae,1.0,False
23487186,S. cerevisiae,2013,Database (Oxford),yeast_model_organism,True,True,,"It has an established, authoritative community database (SGD) providing comprehensive information",technical,authoritative_database,the Saccharomyces Genome Database (SGD; http://www.yeastgenome.org/) is the original model organism database,1.0,False
23475705,S. cerevisiae,2013,Eukaryot Cell,yeast_model_organism,True,True,,It is a model organism,biological,model_system,the model organism Saccharomyces cerevisiae,1.0,False
23463800,S. cerevisiae,2013,Genetics,yeast_model_organism,True,True,,It enables identification of human ion homeostasis machinery and provides disease insights,biological,human_relevance,Findings in this model organism have often allowed the corresponding machinery in humans to be identified and have provided insights into diseases that result from defects in ion homeostasis.,1.0,False
23430312,S. cerevisiae,2013,Front Microbiol,yeast_model_organism,True,True,,It is a valuable model to study fundamental mechanisms of cell response to stressful environmental changes.,biological,stress_response,valuable model organism to study fundamental mechanisms of cell response to stressful environmental changes,1.0,False
23430312,S. cerevisiae,2013,Front Microbiol,yeast_model_organism,True,True,,It has classical biotechnological applications such as food and beverage production or as a cell factory.,technical,biotechnological_applications,classical biotechnological applications such as food and beverage production or as a cell factory,1.0,False
23416056,S. cerevisiae,2013,Cell Rep,yeast_model_organism,False,True,no explicit justification provided in abstract,,,,,,
23374125,S. cerevisiae,2013,Future Microbiol,yeast_model_organism,False,True,The abstract does not provide any explicit reason for choosing Saccharomyces cerevisiae as a model microorganism.,,,,,,
23361949,S. cerevisiae,2013,Yeast,yeast_model_organism,False,True,The abstract does not state any explicit reason for choosing S. cerevisiae.,,,,,,
23233838,S. cerevisiae,2012,Front Physiol,yeast_model_organism,True,True,,It shares PCD components and pathways with human cells,biological,conserved_pathways,shares with human cells components and pathways of the PCD and is therefore used as a model organism,1.0,False
23226166,S. cerevisiae,2012,J Chem Biol,yeast_model_organism,True,True,,chosen because it is a eukaryotic model organism,technical,eukaryotic_model,"By using transcriptomics in a eukaryotic model organism, yeast Saccharomyces cerevisiae",1.0,False
23223038,S. cerevisiae,2013,Eukaryot Cell,yeast_model_organism,False,True,The abstract does not provide any explicit reason for choosing Saccharomyces cerevisiae as a model organism.,,,,,,
23221999,S. cerevisiae,2013,Mol Cell Proteomics,yeast_model_organism,True,True,,S. cerevisiae is used because its cell wall integrity pathway has been thoroughly studied as a paradigm of the MAPK pathway,biological,paradigm_model,has been thoroughly studied as a paradigm of the mitogen-activated protein kinase (MAPK) pathway,1.0,False
23220121,S. cerevisiae,2013,Biochim Biophys Acta,yeast_model_organism,True,True,,"Yeast is easy to handle, providing a practical alternative to difficult human biopsy studies",technical,experimental_convenience,"Due to the inherent difficulties of studying human biopsy material associated with complex III dysfunction, we also review the work that has been conducted to study the pathologies with the easy to handle eukaryotic microorganism, the yeast Saccharomyces cerevisiae.",1.0,False
23209439,S. cerevisiae,2012,PLoS Genet,yeast_model_organism,False,True,explanation,,,,,,
23203989,S. cerevisiae,2013,Nucleic Acids Res,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is stated in the abstract.,,,,,,
23128089,S. cerevisiae,2012,Molecules,yeast_model_organism,True,True,,experimental tractability with rapid doubling time and simple culture conditions,technical,growth_kinetics,"experimental tractability (i.e., rapid doubling time, simple culture conditions)",1.0,False
23128089,S. cerevisiae,2012,Molecules,yeast_model_organism,True,True,,availability of powerful tools for drug-target identification,technical,drug_target_identification,availability of powerful tools for drug-target identification,1.0,False
23096568,S. cerevisiae,2013,Biol Chem,yeast_model_organism,True,True,,Yeast exhibits distinct membrane compartments such as MCCs and MCPs,biological,membrane_compartmentalization,"different membrane compartments (MCs) have been described in the yeast plasma membrane, such as those defined by Can1 and Pma1 (MCCs and MCPs)",1.0,False
23096568,S. cerevisiae,2013,Biol Chem,yeast_model_organism,True,True,,"Saccharomyces cerevisiae is amenable to genetic, biochemical, and microscopic studies",technical,experimental_accessibility,"Saccharomyces cerevisiae can serve as a model organism, which is amenable to genetic, biochemical, and microscopic studies",1.0,False
23023004,S. cerevisiae,2012,Genetics,yeast_model_organism,True,True,,S. cerevisiae is an important model organism,biological,model_organism,an important model organism,1.0,False
23023004,S. cerevisiae,2012,Genetics,yeast_model_organism,True,True,,S. cerevisiae is an agricultural species,economic,agricultural,agricultural species,1.0,False
23021432,S. cerevisiae,2012,Genome Biol,yeast_model_organism,True,True,,Yeast has a deletion collection that enables quantitative genome-wide analysis,technical,deletion_collection,"Introducing a pH-sensitive reporter protein into the yeast deletion collection allowed quantitative genome-wide analysis of pH(c) in live, growing yeast cultures.",1.0,False
22977733,S. cerevisiae,2012,Open Biol,yeast_model_organism,True,True,,It is a widely used model organism,biological,model_organism,widely used model organism,1.0,False
22935071,S. cerevisiae,2012,Curr Drug Metab,yeast_model_organism,True,True,,Yeast contains endogenous bioactivation enzymes,biological,endogenous enzymes,including the endogenous bioactivation enzymes present,1.0,False
22935071,S. cerevisiae,2012,Curr Drug Metab,yeast_model_organism,True,True,,Yeast can heterologously express mammalian P450s,technical,heterologous expression,the heterologous expression of (mammalian) P450s,1.0,False
22935071,S. cerevisiae,2012,Curr Drug Metab,yeast_model_organism,True,True,,Yeast offers a wide variety of genome‑wide screens and has a well‑annotated genome,technical,genome-wide screens,"The wide variety of genome-wide screens available in yeast, combined with its well-annotated genome, also facilitate follow-up studies on the genes involved in toxicity",1.0,False
22912775,S. cerevisiae,2012,PLoS One,yeast_model_organism,True,True,,chosen because the method is most suitable for eukaryotic cells with multiple compartments,biological,cellular_compartments,"This approach is most suitable for eukaryotic cells, owing to their multiplicity of cellular compartments. For this reason, Saccharomyces cerevisiae was used as model organism",1.0,False
22910375,S. cerevisiae,2012,J Biomed Biotechnol,yeast_model_organism,True,True,,S. cerevisiae has greatly contributed to understanding fundamental cellular biology in higher eukaryotes,biological,fundamental_aspects,has greatly contributed to our understanding of many fundamental aspects of cellular biology in higher eukaryotes,1.0,False
22910375,S. cerevisiae,2012,J Biomed Biotechnol,yeast_model_organism,True,True,,Engineered yeast models are powerful tools for studying the molecular basis of complex human diseases,technical,engineered_models,engineered yeast models ... have become powerful tools for unraveling the molecular basis of complex human diseases like neurodegeneration,0.855,False
22910375,S. cerevisiae,2012,J Biomed Biotechnol,yeast_model_organism,True,True,,Yeast models enable target-directed large-scale screenings for therapeutic discovery,technical,large_scale_screening,"with the possibility of performing target-directed large-scale screenings, yeast models have emerged as promising first-line approaches in the discovery process of novel therapeutic opportunities",1.0,False
22905177,S. cerevisiae,2012,PLoS One,yeast_model_organism,True,True,,S. cerevisiae was used as a model organism to study the effects of organic compounds on meiotic development,biological,meiotic_development,"To better understand how organic compounds interfere with meiotic development, the model organism Saccharomyces cerevisiae was exposed",1.0,False
22865919,S. cerevisiae,2012,Mol Cell Proteomics,yeast_model_organism,True,True,,It is a widely used unicellular eukaryotic model organism in biomedical research.,biological,model_organism,The budding yeast Saccharomyces cerevisiae is a widely used unicellular eukaryotic model organism in biomedical research.,1.0,False
22863111,S. cerevisiae,2012,Chem Biol Drug Des,yeast_model_organism,False,True,explanation,,,,,,
22858845,S. cerevisiae,2012,Molecules,yeast_model_organism,True,True,,yeast genetic methods are powerful tools for discovering novel gene functions,biological,genetic_methods,yeast genetic methods are powerful tools for discovery of novel functions of genes,1.0,False
22836129,S. cerevisiae,2012,Methods,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is provided in the abstract.,,,,,,
22814756,S. cerevisiae,2012,Metallomics,yeast_model_organism,False,True,No explicit justification provided in abstract,,,,,,
22792162,S. cerevisiae,2012,PLoS One,yeast_model_organism,True,True,,S. cerevisiae is a long‑standing model for studying transcriptional silencing,biological,model_organism,The model organism Saccharomyces cerevisiae has been used for many years to study transcriptional silencing,1.0,False
22768836,S. cerevisiae,2012,Cell Metab,yeast_model_organism,True,True,,Its well‑characterized genome makes it easy to manipulate genetically and to use in high‑throughput screens.,technical,genetic_manipulation,Because of its well-characterized genome that is remarkably amenable to genetic manipulation and high-throughput screening procedures,1.0,False
22745270,S. cerevisiae,2012,Microbiology (Reading),yeast_model_organism,False,True,The abstract does not provide any explicit statement explaining why S. cerevisiae was chosen as the model organism.,,,,,,
22732483,S. cerevisiae,2012,Autophagy,yeast_model_organism,True,True,,easy and reliable genetic manipulation enables testing functions in a clean system,technical,genetic_manipulation,"because it can be genetically manipulated in a relatively easy and reliable way, allowing us to test the function of acetylases, deacetylases and acetylation sites on autophagy regulation in a ""clean"" system",1.0,False
22708116,S. cerevisiae,2012,Front Oncol,yeast_model_organism,True,True,,genetically tractable yeast is an exceptional model for studying PCD mechanisms,biological,genetic_tractability,The genetically tractable yeast Saccharomyces cerevisiae has emerged as an exceptional model to study multiple aspects of PCD including the mitochondrial mediated apoptosis observed in metazoans.,1.0,False
22706348,S. cerevisiae,2012,J Biomol Screen,yeast_model_organism,True,True,,Yeast toxicity from PI3K overproduction enables a growth rescue assay,technical,toxicity_based_assay,"On the basis of the fact that the overproduction of PI3K is toxic in yeast, we tested the ability of commercial PI3K inhibitors to rescue cell growth.",1.0,False
22697265,S. cerevisiae,2012,BMC Genomics,yeast_model_organism,True,True,,S. cerevisiae has previously advanced understanding of the glucose regulatory system,biological,research_precedence,Our understanding of the glucose regulatory system has been greatly advanced by studying the model organism Saccharomyces cerevisiae,1.0,False
22572786,S. cerevisiae,2012,Bioeng Bugs,yeast_model_organism,True,True,,It is a simple unicellular eukaryote and ideal model organism,biological,model_organism,"A simple unicellular eukaryote, it is an ideal model organism",1.0,False
22572786,S. cerevisiae,2012,Bioeng Bugs,yeast_model_organism,True,True,,"It is highly amenable to genetic modification, making it an ideal host for manipulation",technical,genetic_manipulation,"It is amenable to almost any modification that modern biology can throw at a cell, making it an ideal host for genetic manipulation",1.0,False
22562166,S. cerevisiae,2012,Appl Microbiol Biotechnol,yeast_model_organism,True,True,,its fatty acid composition is very simple,biological,simple_fatty_acid_profile,its fatty acid compositions are very simple,1.0,False
22562166,S. cerevisiae,2012,Appl Microbiol Biotechnol,yeast_model_organism,True,True,,it does not contain polyunsaturated fatty acids,biological,absence_of_PUFAs,it does not contain PUFAs,1.0,False
22562166,S. cerevisiae,2012,Appl Microbiol Biotechnol,yeast_model_organism,True,True,,it is genetically tractable,technical,genetic_tractability,Taking advantage of its genetic tractability,1.0,False
22562166,S. cerevisiae,2012,Appl Microbiol Biotechnol,yeast_model_organism,True,True,,there is a large amount of accessible data for it,technical,available_genomic_data,increasing wealth of accessible data,1.0,False
22515269,S. cerevisiae,2012,J Proteome Res,yeast_model_organism,True,True,,It is a powerful and easy to handle model organism,technical,experimental_convenience,As the yeast Saccharomyces cerevisiae is a powerful and easy to handle model organism,1.0,False
22493507,S. cerevisiae,2012,J Biol Chem,yeast_model_organism,False,True,The abstract does not state any explicit reason for choosing S. cerevisiae.,,,,,,
22487891,S. cerevisiae,2012,Bioelectromagnetics,yeast_model_organism,True,True,,to identify genes responding to EMF exposures,biological,gene_expression,we used Saccharomyces cerevisiae to identify genes responding to extremely low frequency magnetic fields (ELF-MF) and to radiofrequency EMF (RF-EMF) exposures,1.0,False
22465496,S. cerevisiae,2012,Toxicon,yeast_model_organism,True,True,,"Straightforward genetics, cost-effectiveness and rapid growth make it a convenient model.",technical,genetic_tractability,"due to its straightforward genetics, cost-effectiveness and rapid growth",1.0,False
22465496,S. cerevisiae,2012,Toxicon,yeast_model_organism,True,True,,High protein sequence similarity to human proteins provides biomedical relevance.,biological,protein_homology,"More than 40% of yeast proteins share at least part of their primary amino acid sequence with the corresponding human protein, making yeast a valuable model in biomedical research",1.0,False
22454613,S. cerevisiae,2012,ScientificWorldJournal,yeast_model_organism,True,True,,S. cerevisiae is a valuable model because many intracellular processes have been characterized in great detail,biological,detailed_process_characterization,The yeast Saccharomyces cerevisiae has proven a valuable model organism in which several intracellular processes have been characterized in great detail,1.0,False
22449853,S. cerevisiae,2012,Prion,yeast_model_organism,True,True,,S. cerevisiae is a tractable model for studying protein misfolding mechanisms,biological,model_tractability,The yeast Saccharomyces cerevisiae is a tractable model organism in which both to explore the molecular mechanisms underlying the generation of disease-associated protein misfolding,1.0,False
22449853,S. cerevisiae,2012,Prion,yeast_model_organism,True,True,,The extensive toolbox for yeast enables diverse cell engineering options,technical,genetic_toolbox,Such studies are greatly facilitated by the extensive 'toolbox' available to the yeast researcher that provides a range of cell engineering options,1.0,False
22403011,S. cerevisiae,2012,Biometals,yeast_model_organism,True,True,,It is a eukaryotic model organism,biological,model_organism,using the eukaryotic model organism Saccharomyces cerevisiae,1.0,False
22389629,S. cerevisiae,2012,PLoS Biol,yeast_model_organism,True,True,,Chosen because it is a simple model organism,technical,model_organism,simple model organism,1.0,False
22389629,S. cerevisiae,2012,PLoS Biol,yeast_model_organism,True,True,,Chosen because it is normally diamagnetic,biological,diamagnetic_property,normally diamagnetic yeast Saccharomyces cerevisiae,1.0,False
22300317,S. cerevisiae,2012,J Comput Biol,yeast_model_organism,True,True,,Bistability has been experimentally observed in the GAL pathway of S. cerevisiae,biological,bistability_observed,Bistability has also been experimentally found to occur in the regulatory network of the galactose metabolic pathway in the model organism Saccharomyces cerevisiae.,1.0,False
22300317,S. cerevisiae,2012,J Comput Biol,yeast_model_organism,True,True,,"The GAL regulatory network is thoroughly dissected, providing a benchmark for in silico studies",technical,well_characterized_system,"The molecular interactions of the GAL regulatory network have been thoroughly dissected through wet‑lab experiments; thus, this system provides a formidable benchmark to our ability to characterize and reproduce in silico the behavior of bistable biological systems.",0.951,False
22298705,S. cerevisiae,2012,Genetics,yeast_model_organism,False,True,No explicit justification provided in the abstract.,,,,,,
24957378,S. cerevisiae,2012,Metabolites,yeast_model_organism,True,True,,its genome and proteome are well characterized,biological,genomic_characterization,"the genome and proteome of the most intensively studied eukaryotic model organism, the baker's yeast (Saccharomyces cerevisiae), are well characterized",1.0,False
23762753,S. cerevisiae,2012,ISRN Microbiol,yeast_model_organism,True,True,,Close phylogenetic relationship to S. cerevisiae,biological,phylogenetic_similarity,Due to its close relationship with yeast Saccharomyces cerevisiae,1.0,False
23762753,S. cerevisiae,2012,ISRN Microbiol,yeast_model_organism,True,True,,Most technologies can be directly transferred from S. cerevisiae to C. albicans,technical,technology_transfer,most of the technologies can be directly transferred to C. albicans from S. cerevisiae,1.0,False
23762753,S. cerevisiae,2012,ISRN Microbiol,yeast_model_organism,True,True,,"C. albicans is amenable to mutation, gene disruption, and transformation",technical,genetic_manipulation,"it is amenable to mutation, gene disruption, and transformation",1.0,False
22174654,S. cerevisiae,2011,Int J Mol Sci,yeast_model_organism,False,True,no explicit justification provided in abstract,,,,,,
22161336,S. cerevisiae,2012,Adv Exp Med Biol,yeast_model_organism,True,True,,S. cerevisiae is used because it serves as a model organism for studying cellular and molecular processes and gene regulation,biological,gene_regulation,Saccharomyces cerevisiae is considered as a model organism for the investigation of cellular and molecular processes and gene regulation.,1.0,False
22161336,S. cerevisiae,2012,Adv Exp Med Biol,yeast_model_organism,True,True,,S. cerevisiae is chosen as a model for osmoadaptation because its response to increased osmolarity is a model adaptation process,technical,osmoadaptation,"Specifically, the response of S. cerevisiae to increase in osmolarity of the external medium (osmoadaptation) is a model adaptation process.",1.0,False
22138091,S. cerevisiae,2012,J Struct Biol,yeast_model_organism,False,True,The abstract does not provide any explicit reason for choosing Saccharomyces cerevisiae; it merely states that it is a model organism without justification.,,,,,,
22098745,S. cerevisiae,2011,Biophys J,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is provided in the abstract.,,,,,,
22065066,S. cerevisiae,2011,Mol Genet Genomics,yeast_model_organism,False,True,The abstract does not state any explicit reason for choosing Saccharomyces cerevisiae as the model organism.,,,,,,
22064855,S. cerevisiae,2012,Nucleic Acids Res,yeast_model_organism,True,True,,Its importance as a model organism for biologists,biological,model_organism,Because of S. cervesiae's importance as a model organism for biologists and as a biofactory for industry,1.0,False
22064855,S. cerevisiae,2012,Nucleic Acids Res,yeast_model_organism,True,True,,Its role as a biofactory for industry,economic,industrial_biofactory,Because of S. cervesiae's importance as a model organism for biologists and as a biofactory for industry,1.0,False
22044534,S. cerevisiae,2011,FEBS Lett,yeast_model_organism,True,True,,It is a eukaryotic model organism,biological,model_organism,eukaryotic model organism Saccharomyces cerevisiae,1.0,False
22035796,S. cerevisiae,2011,Chem Biol,yeast_model_organism,True,True,,to increase efficiency and reduce costs of model organism screening,technical,efficiency_cost_reduction,Preselection of compounds that are more likely to induce a phenotype can increase the efficiency and reduce the costs for model organism screening.,1.0,False
21997732,S. cerevisiae,2012,Mol Cell Proteomics,yeast_model_organism,True,True,,used as a model for key biological processes like mitotic growth and meiotic development,biological,growth_and_meiosis,major model organism for important biological processes such as mitotic growth and meiotic development,1.0,False
21997732,S. cerevisiae,2012,Mol Cell Proteomics,yeast_model_organism,True,True,,relevant as a human pathogen,biological,pathogenicity,it can be a human pathogen,1.0,False
21997732,S. cerevisiae,2012,Mol Cell Proteomics,yeast_model_organism,True,True,,widely employed in food and biotechnology industries,economic,industrial_application,"widely used in the food-, and biotechnology industries",1.0,False
21997732,S. cerevisiae,2012,Mol Cell Proteomics,yeast_model_organism,True,True,,extensive genomic resources with many strains sequenced,technical,genome_sequencing,the genomes of numerous strains have been sequenced,1.0,False
21997732,S. cerevisiae,2012,Mol Cell Proteomics,yeast_model_organism,True,True,,large amount of RNA profiling data available,technical,transcriptomics_resources,a very large amount of RNA profiling data is available,1.0,False
21936838,S. cerevisiae,2011,Biochem Soc Trans,yeast_model_organism,True,True,,S. cerevisiae is a highly tractable model organism,technical,experimental_tractability,as a highly tractable model,1.0,False
21911041,S. cerevisiae,2011,Toxicol Lett,yeast_model_organism,False,True,no explicit justification provided,,,,,,
21870242,S. cerevisiae,2011,Methods Mol Biol,yeast_model_organism,False,True,The abstract does not provide any explicit reason for choosing Saccharomyces cerevisiae as the model organism.,,,,,,
21863505,S. cerevisiae,2011,Methods Mol Biol,yeast_model_organism,True,True,,genetic tractability and ease of manipulation,technical,genetic_tractability,"Due to its genetic tractability and ease of manipulation, the yeast Saccharomyces cerevisiae has been extensively used as a model organism",1.0,False
21863499,S. cerevisiae,2011,Methods Mol Biol,yeast_model_organism,True,True,,It has the most extensively analyzed protein interactions,technical,extensive_protein_interaction_data,the model organism in which protein interactions have been most extensively analyzed,1.0,False
21823166,S. cerevisiae,2011,Yeast,yeast_model_organism,True,True,,It is an excellent model for studying protein function,biological,protein_function_study,has proved to be an excellent model organism to study the function of proteins,1.0,False
21823166,S. cerevisiae,2011,Yeast,yeast_model_organism,True,True,,It offers many genetic tools for manipulating gene expression,technical,genetic_tools,many genetic tools available to manipulate gene expression,1.0,False
21819946,S. cerevisiae,2011,C R Biol,yeast_model_organism,True,True,,S. cerevisiae enables genomic-level determination of transcription and degradation rates using DNA chip or sequencing technologies,technical,genomic_measurement,"In the model organism yeast Saccharomyces cerevisiae, it is now possible to determine, at the genomic level, the transcription and degradation rates, as well as the mRNA amount, using DNA chip or parallel sequencing technologies.",1.0,False
21782986,S. cerevisiae,2011,J Proteomics,yeast_model_organism,True,True,,Saccharomyces cerevisiae is a established model for studying environmental stress responses,technical,model_organism_selection,has been used as a model organism to investigate responses to different environmental stressors,1.0,False
21782986,S. cerevisiae,2011,J Proteomics,yeast_model_organism,True,True,,Yeast stationary phase corresponds to the quiescent G0 state of human and other eukaryotic cells,biological,quiescence_comparability,"Human and other eukaryotic cells spend the greater part of their lives in a quiescent state, known as G0 corresponding to the yeast stationary phase",1.0,False
21782986,S. cerevisiae,2011,J Proteomics,yeast_model_organism,True,True,,Both yeast and human cells share mitochondrial respiration for energy provision,biological,energy_metabolism,"Providing energy, which comes from mitochondrial respiration, is also common",1.0,False
21782338,S. cerevisiae,2011,J Hazard Mater,yeast_model_organism,True,True,,chosen because it is a eukaryotic model organism,biological,model_organism,eukaryotic model organism Saccharomyces cerevisiae,1.0,False
21739255,S. cerevisiae,2011,J Biol Inorg Chem,yeast_model_organism,True,True,,It is a genetically tractable model organism,technical,genetic_tractability,a genetically tractable model organism,1.0,False
21698134,S. cerevisiae,2011,PLoS Genet,yeast_model_organism,True,True,,It is a widely used genetic model organism,biological,genetic_model,one of the most important genetic model organisms,1.0,False
21687783,S. cerevisiae,2011,Metabolomics,yeast_model_organism,True,True,,It is an important model organism,biological,model_organism,"important model organism, the yeast Saccharomyces cerevisiae",1.0,False
21660690,S. cerevisiae,2011,Methods Mol Biol,yeast_model_organism,True,True,,"Proteins involved in DSB response are evolutionarily conserved, making yeast a suitable model",biological,conserved_proteins,"Because many of the proteins that mediate these processes are evolutionarily conserved, the budding yeast, Saccharomyces cerevisiae, has been used as a model organism",1.0,False
21479832,S. cerevisiae,2011,Biometals,yeast_model_organism,True,True,,"S. cerevisiae is useful because its metal‑homeostasis genes and systems are conserved across eukaryotes, including humans",biological,conserved_genes,has proved useful as a model organism for the investigation of these processes and many of the genes and biological systems that function in yeast metal homeostasis are conserved throughout eukaryotes to humans,1.0,False
21460620,S. cerevisiae,2011,Autophagy,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is provided in the abstract.,,,,,,
21454536,S. cerevisiae,2011,J Biol Chem,yeast_model_organism,False,True,no explicit justification provided in abstract,,,,,,
21421312,S. cerevisiae,2011,Bioorg Med Chem Lett,yeast_model_organism,False,True,The abstract does not provide an explicit reason for choosing Saccharomyces cerevisiae; it only mentions that investigations were performed in this model organism.,,,,,,
21421024,S. cerevisiae,2011,Biochim Biophys Acta,yeast_model_organism,False,True,The abstract does not provide any explicit reason for choosing Saccharomyces cerevisiae; it only states that the review focuses on this model organism without justification.,,,,,,
21392582,S. cerevisiae,2011,Methods,yeast_model_organism,True,True,,It is a highly tractable model organism,technical,tractability,a highly tractable model organism,1.0,False
21376384,S. cerevisiae,2011,Dent Mater,yeast_model_organism,True,True,,S. cerevisiae is a reliable and useful model for evaluating cytotoxicity of clinical materials,technical,reliability,S. cerevisiae proved to be a reliable and useful model microorganism for evaluating the cytotoxicity of clinical materials.,1.0,False
23836585,S. cerevisiae,2011,Curr Protoc Chem Biol,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is provided in the abstract.,,,,,,
21315770,S. cerevisiae,2011,Mol Biochem Parasitol,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is stated in the abstract.,,,,,,
21311596,S. cerevisiae,2011,PLoS One,yeast_model_organism,False,True,The abstract does not contain any statements explicitly explaining why the authors selected Saccharomyces cerevisiae as their model microorganism.,,,,,,
21300833,S. cerevisiae,2011,Antimicrob Agents Chemother,yeast_model_organism,False,True,no explicit justification provided,,,,,,
21278281,S. cerevisiae,2011,Appl Environ Microbiol,yeast_model_organism,False,True,No explicit justification provided in the abstract.,,,,,,
21266995,S. cerevisiae,2010,Nat Commun,yeast_model_organism,True,True,,It is a widely used model organism,historical,model_organism_popularity,a widely used model organism,1.0,False
21266995,S. cerevisiae,2010,Nat Commun,yeast_model_organism,True,True,,"It is employed in the production of fuels, chemicals, food ingredients and pharmaceuticals, making it attractive for biofuel and sustainability efforts",technical,industrial_application,"also used in the production of fuels, chemicals, food ingredients and pharmaceuticals",1.0,False
21266230,S. cerevisiae,2011,Methods Enzymol,yeast_model_organism,True,True,,"S. cerevisiae is the primary model organism for studying stress regulation, with established protocols",biological,model_organism,stress regulation has mainly been investigated in Saccharomyces cerevisiae,1.0,False
21252293,S. cerevisiae,2011,Nucleic Acids Res,yeast_model_organism,True,True,,"S. cerevisiae lacks endogenous RNAi, making it a simple genetic model for reconstituting human RNAi",technical,genetic_model,it is absent from the budding yeast Saccharomyces cerevisiae... enabling the study and use of the human RNAi pathway in a facile genetic model organism,0.702,False
21194383,S. cerevisiae,2011,Antioxid Redox Signal,yeast_model_organism,False,True,No explicit justification for choosing S. cerevisiae is provided in the abstract.,,,,,,
